run_id,saved_at_utc,reviewer,manual_status,manual_notes,manual_onset_time_s,manual_onset_gamma_g,manual_envelope_px,manual_raw_envelope_px,manual_log10_excess_px,manual_best_frequency_hz,manual_frequency_coherence,concentration_wt,nominal_drive_frequency_hz,drive_frequency_hz,automatic_accepted,automatic_onset_time_s,automatic_onset_gamma_g,automatic_strategy,automatic_accepted_estimates,automatic_uncertainty_iqr_gamma_g,old_threshold_onset_time_s,old_threshold_onset_gamma_g,previous_growth_onset_time_s,previous_growth_onset_gamma_g,diagnostic_fit_status,diagnostic_fit_r2,diagnostic_fit_slope_log10_per_g,source_batch_summary,source_summary_json,source_metrics_csv,original_manual_pick_batch,manual_onset_gamma_z_g,manual_onset_gamma_vector_recomputed_g,manual_gamma_metrics_csv,actual_drive_frequency_hz,recommended_onset_gamma_g,nu_m2_s,mu_pa_s,depth_mm,rho_kg_m3,surface_tension_N_per_m,manual_rect_mode_theory_gamma_g,manual_continuous_min_theory_gamma_g,manual_gamma_z_minus_rect_theory_g,manual_gamma_z_minus_continuous_min_theory_g,absolute_error_gamma_g
may27_80wt_17Hz_runup_IMG_0017,2026-06-03T16:11:48+00:00,,accepted,,18.49314595562,0.700452296233755,0.6645565715489233,0.6637175805231285,-0.1793499109786393,8.674999999999969,1.0,80,17.0,17.449999999999946,True,15.253178101407446,0.6078395984882136,sensitive_q25,108,0.0189754920514626,17.192917,0.653227613348307,15.961042,0.6287769491615299,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_17Hz_IMG_0017/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_17Hz_IMG_0017/early_growth_metrics.csv,,0.6762396866276791,0.7017804172457414,outputs/runup_analysis/May27_80wt_17Hz_IMG_0017/accelerometer_gamma_metrics.csv,17.449999999999946,0.6762396866276791,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,0.6756682305528736,0.6735681581869415,0.0005714560748054653,0.0026715284407375917,0.0026715284407375917
jun2_80wt_20Hz_runup_IMG_0003,2026-06-03T13:48:24+00:00,,accepted,,20.70582295031,0.8365695005162461,0.0137933155072161,0.0141030340551157,-2.947607635090527,10.04999999999999,1.0,80,20.0,20.099999999999937,True,11.881070878531006,0.813159538389787,sensitive_q25,108,0.0065217995726799,35.2925,0.8706254441772209,,,accepted,0.5884022262450999,21.772798087597184,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_80wt_20Hz_IMG_0003/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_80wt_20Hz_IMG_0003/early_growth_metrics.csv,,0.7798151070724602,0.8345439482223985,outputs/runup_analysis/Jun2_80wt_20Hz_IMG_0003/accelerometer_gamma_metrics.csv,20.099999999999937,0.7798151070724602,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,0.7713904831571974,0.7698171703594022,0.008424623915262774,0.009997936713057931,0.009997936713057931
jun2_80wt_20Hz_runup_IMG_0004,2026-06-03T13:48:52+00:00,,accepted,,52.875062873119994,0.8785668768298391,0.0482212352985543,0.0479810281141079,-1.429530743679969,9.99999999999999,1.0,80,20.0,20.099999999999937,False,,,none,0,,12.83625,0.8260206768100035,,,none,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_80wt_20Hz_IMG_0004/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_80wt_20Hz_IMG_0004/early_growth_metrics.csv,,0.8178789533956394,0.8741888179464908,outputs/runup_analysis/Jun2_80wt_20Hz_IMG_0004/accelerometer_gamma_metrics.csv,20.099999999999937,0.8178789533956394,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,0.7713904831571974,0.7698171703594022,0.04648847023844205,0.048061783036237204,0.048061783036237204
jun2_80wt_20Hz_runup_IMG_0005,2026-06-03T13:50:14+00:00,,accepted,,70.65981883043,0.8106187494862194,0.3593111573101785,0.3594387985974738,-0.4568732506236895,9.99999999999999,1.0,80,20.0,20.099999999999937,False,,,none,0,,19.980417,0.7847121104809837,,,none,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_80wt_20Hz_IMG_0005/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_80wt_20Hz_IMG_0005/early_growth_metrics.csv,,0.755093365003389,0.8132005985295684,outputs/runup_analysis/Jun2_80wt_20Hz_IMG_0005/accelerometer_gamma_metrics.csv,20.099999999999937,0.755093365003389,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,0.7713904831571974,0.7698171703594022,-0.01629711815380841,-0.014723805356013253,0.014723805356013253
jun2_80wt_20Hz_runup_IMG_0006,2026-06-03T13:52:45+00:00,,accepted,,29.06065793027,0.8473532895208434,0.019064785028831,0.0192988314209834,-1.9925530018694717,9.949999999999989,1.0,80,20.0,20.099999999999937,True,7.60625,0.7466660944988457,median_due_to_ensemble_spread,30,0.1038785978327035,7.930833,0.7597099342347178,,,best_rejected,0.3178135039547912,8.41320528371803,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_80wt_20Hz_IMG_0006/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_80wt_20Hz_IMG_0006/early_growth_metrics.csv,,0.7819567405088235,0.8432176308276025,outputs/runup_analysis/Jun2_80wt_20Hz_IMG_0006/accelerometer_gamma_metrics.csv,20.099999999999937,0.7819567405088235,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,0.7713904831571974,0.7698171703594022,0.010566257351626085,0.012139570149421242,0.012139570149421242
may27_80wt_22Hz_runup_IMG_0027,2026-06-03T13:26:33+00:00,,accepted,,15.20955570975589,1.0108254864810484,0.0067078883575973,0.0067751895278564,-2.4535233028606855,10.00533233610307,0.571233996010707,80,22.0,22.649999999999928,True,15.20955570975589,1.0108254864810484,sensitive_q25,102,0.0313182412070232,17.729583,1.0765264313060834,16.8139585,1.0470125673441668,,,,outputs/runup_analysis/early_growth_onset/publication_base_jun1_plus_may26_40_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_22Hz_IMG_0027/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_22Hz_IMG_0027/early_growth_metrics.csv,publication_base_jun1_plus_may26_40_20260603,1.014434034424902,1.0183871090570733,outputs/runup_analysis/May27_80wt_22Hz_IMG_0027/accelerometer_gamma_metrics.csv,22.649999999999928,1.014434034424902,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,0.8853138955897965,0.8846111653451736,0.12912013883510565,0.1298228690797285,0.1298228690797285
may27_80wt_22Hz_runup_IMG_0028,2026-06-03T13:26:42+00:00,,accepted,,21.831035704017633,1.044037558760478,0.00810162487493,0.008086367613669,-2.3017504979418915,11.274999999999984,1.0,80,22.0,22.649999999999928,True,21.831035704017633,1.0440394621897844,sensitive_q25,108,0.0157185003672226,23.421667,1.0818596010592314,22.112917,1.0522250952797545,,,,outputs/runup_analysis/early_growth_onset/publication_base_jun1_plus_may26_40_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_22Hz_IMG_0028/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_22Hz_IMG_0028/early_growth_metrics.csv,publication_base_jun1_plus_may26_40_20260603,1.0375615233113253,1.0414401523059995,outputs/runup_analysis/May27_80wt_22Hz_IMG_0028/accelerometer_gamma_metrics.csv,22.649999999999928,1.0375615233113253,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,0.8853138955897965,0.8846111653451736,0.1522476277215289,0.15295035796615175,0.15295035796615175
may27_80wt_22Hz_runup_IMG_0029,2026-06-03T13:26:52+00:00,,accepted,,18.34638304207117,0.9823136230255242,0.0070989172984002,0.0071602495234652,-2.419604650128052,11.074999999999982,0.7556249326020293,80,22.0,22.649999999999928,True,18.34638304207117,0.9823136230255244,sensitive_q25,96,0.0386870480270413,21.957083,1.0586340949381452,20.5089585,1.0290913759245703,,,,outputs/runup_analysis/early_growth_onset/publication_base_jun1_plus_may26_40_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_22Hz_IMG_0029/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_22Hz_IMG_0029/early_growth_metrics.csv,publication_base_jun1_plus_may26_40_20260603,0.9731815881037806,0.9771250383120781,outputs/runup_analysis/May27_80wt_22Hz_IMG_0029/accelerometer_gamma_metrics.csv,22.649999999999928,0.9731815881037806,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,0.8853138955897965,0.8846111653451736,0.08786769251398419,0.08857042275860705,0.08857042275860705
may27_80wt_25Hz_runup_IMG_0033,2026-06-03T13:27:53+00:00,,accepted,,19.096624248534415,1.2687531094552027,0.008624315349384,0.0086548581076001,-2.2975511467274403,12.62949170108513,1.0,80,25.0,25.799999999999915,True,19.096624248534415,1.2691036166567091,sensitive_q25,108,0.0406028777327169,20.8375,1.34887910819907,19.75375,1.305205438429919,,,,outputs/runup_analysis/early_growth_onset/publication_base_jun1_plus_may26_40_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_25Hz_IMG_0033/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_25Hz_IMG_0033/early_growth_metrics.csv,publication_base_jun1_plus_may26_40_20260603,1.26612776236787,1.2698149272983,outputs/runup_analysis/May27_80wt_25Hz_IMG_0033/accelerometer_gamma_metrics.csv,25.799999999999915,1.26612776236787,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,1.0579943219394605,1.053926839211873,0.20813344042840942,0.21220092315599692,0.21220092315599692
may27_80wt_25Hz_runup_IMG_0034,2026-06-03T13:28:01+00:00,,accepted,,20.0591287591341,1.227251475531419,0.0084243871136035,0.0083816933997509,-2.354681212978717,12.755451762672791,1.0,80,25.0,25.799999999999915,True,20.0591287591341,1.225666651686276,median_due_to_ensemble_spread,108,0.1258741096478579,22.0525,1.3128197284331686,20.841667,1.2649343439972505,,,,outputs/runup_analysis/early_growth_onset/publication_base_jun1_plus_may26_40_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_25Hz_IMG_0034/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_25Hz_IMG_0034/early_growth_metrics.csv,publication_base_jun1_plus_may26_40_20260603,1.2194494275388315,1.224264496083832,outputs/runup_analysis/May27_80wt_25Hz_IMG_0034/accelerometer_gamma_metrics.csv,25.799999999999915,1.2194494275388315,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,1.0579943219394605,1.053926839211873,0.16145510559937093,0.16552258832695843,0.16552258832695843
may27_80wt_25Hz_runup_IMG_0035,2026-06-03T13:28:10+00:00,,accepted,,17.81683988247375,1.2333783811711512,0.0080592060244532,0.0080713109280425,-2.358627070551037,12.602917877175315,1.0,80,25.0,25.799999999999915,True,17.81683988247375,1.2332792036644462,sensitive_q25,108,0.0359408773828915,19.98875,1.3118706248715175,18.8758335,1.272968586837163,,,,outputs/runup_analysis/early_growth_onset/publication_base_jun1_plus_may26_40_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_25Hz_IMG_0035/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_25Hz_IMG_0035/early_growth_metrics.csv,publication_base_jun1_plus_may26_40_20260603,1.2321588528976213,1.2372259730805433,outputs/runup_analysis/May27_80wt_25Hz_IMG_0035/accelerometer_gamma_metrics.csv,25.799999999999915,1.2321588528976213,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,1.0579943219394605,1.053926839211873,0.17416453095816076,0.17823201368574826,0.17823201368574826
may27_80wt_27Hz_runup_IMG_0039,2026-06-03T13:28:47+00:00,,accepted,,10.93420797377,1.4475550556308718,0.0085784209201846,0.0086272172225485,-2.333689068047999,14.17499999999998,1.0,80,27.0,27.749999999999908,True,11.503786452212667,1.4716118307226915,sensitive_q25,108,0.0176158188077231,13.256667,1.5461392233458575,12.88625,1.523653975425318,,,,outputs/runup_analysis/early_growth_onset/publication_base_jun1_plus_may26_40_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_27Hz_IMG_0039/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_27Hz_IMG_0039/early_growth_metrics.csv,publication_base_jun1_plus_may26_40_20260603,1.4443938052627816,1.4551797941602598,outputs/runup_analysis/May27_80wt_27Hz_IMG_0039/accelerometer_gamma_metrics.csv,27.749999999999908,1.4443938052627816,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,1.1726749645897567,1.1726714946191705,0.2717188406730249,0.2717223106436111,0.2717223106436111
may27_80wt_27Hz_runup_IMG_0040,2026-06-03T13:29:04+00:00,,accepted,,15.14704496366,1.4380339974917231,0.0096950550571484,0.009696748387633,-2.2938509351879,13.774999999999974,1.0,80,27.0,27.749999999999908,True,15.31386748858099,1.4466180117133225,sensitive_q25,108,0.0110191670047627,16.8725,1.51270247482353,15.786458,1.4680853907262028,,,,outputs/runup_analysis/early_growth_onset/publication_base_jun1_plus_may26_40_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_27Hz_IMG_0040/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_27Hz_IMG_0040/early_growth_metrics.csv,publication_base_jun1_plus_may26_40_20260603,1.4208475208909803,1.4315998685268547,outputs/runup_analysis/May27_80wt_27Hz_IMG_0040/accelerometer_gamma_metrics.csv,27.749999999999908,1.4208475208909803,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,1.1726749645897567,1.1726714946191705,0.2481725563012236,0.2481760262718098,0.2481760262718098
may27_80wt_27Hz_runup_IMG_0041,2026-06-03T13:29:12+00:00,,accepted,,19.70011442117618,1.428143137410797,0.0076835087256923,0.0076710711438002,-2.2660423140483212,13.763223266823609,1.0,80,27.0,27.749999999999908,True,19.70011442117618,1.4316474177775993,median_due_to_ensemble_spread,96,0.2412874117955199,22.060833,1.5119141651873227,20.6733335,1.46717057741918,,,,outputs/runup_analysis/early_growth_onset/publication_base_jun1_plus_may26_40_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_27Hz_IMG_0041/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May27_80wt_27Hz_IMG_0041/early_growth_metrics.csv,publication_base_jun1_plus_may26_40_20260603,1.412338548548656,1.4233225736523534,outputs/runup_analysis/May27_80wt_27Hz_IMG_0041/accelerometer_gamma_metrics.csv,27.749999999999908,1.412338548548656,3.755547996427609e-05,0.0453504008884691,4.968707560928089,1207.5574837975128,0.0668384615384615,1.1726749645897567,1.1726714946191705,0.2396635839588992,0.2396670539294854,0.2396670539294854
